发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
许昌广播电视台,06月03日09:14,来自Android, 【我市岳长平入选2021年4月敬业奉献类中国好人】人物故事：　　岳长平，中共党员，1963年5月生，河南省鄢陵县林业科学研究所所长、书记。　　岳长平出生在河南省鄢陵县张桥镇西许村，7岁时父亲病逝，家里穷困潦倒，他主动担起了家庭的重担。1970年3月，林业部“五七”干校办到了他的家乡张桥镇西许村，一批林业专家便开始传授村民林果种植技术，群众受益匪浅，也让年幼的岳长平树立了一生的理想：当一名农民科学家！　　岳长平不善言辞，却很有想法。他平日里最关注的是“土专家”们如何捯饬果树，从中学会了育苗、嫁接、剪枝等技术，晚上回到家，他便开始撰写“果树论文”。看着他那痴迷的样子，不少人讥笑他是“土鸡想变成金凤凰”。可是不管别人如何说，岳长平一心埋头技术钻研，除了外出学习，他常年待在实验田，先后学习掌握了多种果树杂交育种技术，培育“嫣红早花”优质桃树苗他用了16年时间，培育“嫣红菊花”用了18年时间。　　1995年，鄢陵县推荐他到河南农业大学林学系花卉园艺专业脱产学习2年，他终于走进了期待已久的大学校园。　　1997年，岳长平即将毕业时，得知鄢陵县林业局要公开竞聘林科所所长。听说农民身份也能竞聘，岳长平心动了，他毅然决定回乡参加竞聘。凭借扎实的专业实践和大学学到的理论知识，他在竞聘会上演讲、答辩，一路过关斩将，最终当上了林科所所长。一时间这件事成了人们的热门话题。上任之初，岳长平经过认真调研论证，把科研重点放在樱桃和柿子上。樱桃的幼苗繁育一直都是压枝繁育，速度很慢。岳长平经过长时间研究和实验培育种植，研究出了“樱桃快速繁育壮苗”新技术，采用插根育苗的方法，大大提高了樱桃繁育效率。该技术在河南省内外推广后，樱桃增收效果明显，受到不少专家和科研单位的好评。　　“黄金方柿”是用当地牛心柿与日本甜柿杂交培育所得，岳长平指导科研人员进行更深入研究，经过进一步去劣选优，使之成为集体科研成果。2001年11月，这项研究成果荣获第八届中国杨凌农业高新科技成果博览会“后稷金像奖”。成果的推广，为县林科所带来了300多万元的经济收入。　　2018年2月，他和河南省林科院共同研发的新品种腊梅豫红1号、豫乔1号、豫素1号成为国内领先的蜡梅优良新品种；2018年3月，他培育的新品种“嫣粉娇香”研究成功，获得河南省优良新品种。近几年，他又成功研究出了优质高产桃树YCP技术，创造社会效益达5亿元。　　为进一步提高林科所的科研创新能力，岳长平多次带队到郑州果树研究所拜访专家，学习交流果树育苗栽培新技术、新方法。　　在岳长平的带领下，鄢陵县林科所发生了翻天覆地的变化：新建了办公楼和职工住宅楼，修建了晒场，添置了科研设备，新增了6台农用机械……　　2017年7月，岳长平被许昌市总工会、科技局选聘为科技扶贫联络员。他先后多次参加送科技下乡、阳光工程、雨露工程等培训活动，培训群众5000多人次，为群众脱贫增收提供了强有力的技术支撑。中国农业科学院郑州果树研究所专家朱更瑞说：“岳长平始终脚上沾着泥土，心中装着乡亲，利用科学技术帮助群众致富，乡村振兴需要他这样的能人。”　　40多年来，岳长平先后主持国家、省、市林业重点科技项目16个，建设科技示范园2000亩，推广应用新技术、新品种36个，每年出圃各种小杂果苗500万株，累计帮农民创收数十亿元。他所在的西许村以及附近村庄数以万计的农民，在岳长平的带动下，依靠科技走上了富裕之路。2019年，岳长平和“杂交水稻之父”袁隆平在一起时，袁老嘱咐岳长平能够研究研究小麦，早出成果。因此在果树花木研究之外，岳长平有了更大的梦想。他现在正全身心投入小麦新种培育工作，努力让小麦增产提质，心怀科技无止追，凤凰涅槃展翅飞，这只土窝里飞出的金凤凰，向着自己的追求目标，勇往直前展翅高飞。  ,0,0,0,1
抚州资溪发布,06月03日09:14,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L抚州资溪发布的微博视频  ,0,0,0,1
昆明市西山区发布,06月03日09:13,来自Android, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！（@央视国家记忆）L央视国家记忆的微博视频  ,0,0,0,3
民勤县融媒体中心,06月03日09:13,来自360安全浏览器, 在很多小孩子不知道录音磁带为何物的今天，来自28年前的一段磁带录音让很多人泪目了。1993年的“六一”国际儿童节，河北邢台平乡县的胡清汝老师用借来的录音机，录下了班里孩子们对未来的梦想。音频中，激昂稚嫩的声音十分可爱，五花八门的梦想令人忍俊不禁，而让人最为触动的是，其中大部分孩子的梦想都实现了。　　一起公开的还有当年的毕业照：泥泞的小路上，师生们简朴的衣着折射出当年物质条件的匮乏，但这并没妨碍孩子们实现人生理想——教书育人、参军报国或是经营企业，诸多梦想都照进了现实。　　科学家、医生、教师、工人、清洁工、服装设计师……老录音中一共有30多个梦想，其中二十几个人的梦想提到了“祖国”，还有几个人提到了“人民”。　　再穷不能穷教育，再穷也不能让梦想贫瘠。胡老师在鼓励孩子们敢于“做梦”的同时，还教会了孩子们如何“做梦”。　　梦想不只关乎眼前的“一亩三分地”。录音中，一个孩子的梦想跟土地有关，但他希望的是“成为农业科学家，减轻人民地里的负担”。那些把为祖国强大、人民幸福作为目标的人，在取得个体成就的同时，往往会得到人们跨越代际和时空的尊重与敬仰。袁隆平院士去世后，那么多没挨过饿的孩子喊着“袁爷爷一路走好”，00后小女孩流泪说“没想到，历史书上的人物真的成了历史”。袁老的“禾下乘凉梦”已然为孩子们的梦想插上了翅膀。　　当然，要想让孩子们敢“做梦”、会“做梦”，还得让孩子们有空闲、有空间，懂得梦想的重要。要适时地将孩子们从繁重的课业负担中解放出来，让他们在学习和生活的过程中，有空闲去思考和设计自己未来的梦想，而不是整天被分数、排名所束缚。　　录音中，老师的声音出现了两次，除了开头做了一些介绍并邀请第一位同学发言外，就是临近结束时又说了一句：还有最后一位同学。一个都不能少，而非仅仅选出典型和代表——老师的举动或许道出了梦想教育中必须坚守的信条，对每个孩子来说，成长路上都需要通过梦想来激发向上的力量。　　在有关这条老录音的新闻报道下，网友纷纷讲述着自己实现梦想的故事——“我当上了老师”“我当上了工程师”“我当上了铁路工人”……虽然绝大多数人都是默默无闻，但曾经在成长路上“做梦”以及后来的梦想成真，让每一个生命看上去是那样的熠熠生辉。　　梦想是灯塔，虽遥远，却可以让人不迷失方向；梦想如公式，虽抽象却让人获得操作指南。胡老师当初在孩子们心中埋下的梦想种子，在经年之后逐渐生根、发芽、结果，就是最生动的诠释。（张红雨）  ,0,2,1,5
川西监狱,06月03日09:13,来自iPhone客户端, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后# #法姐分享#@央视国家记忆@四川监狱@法治四川L央视国家记忆的微博视频  ,0,0,0,1
永登检察,06月03日09:13,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。@央视国家记忆L央视国家记忆的微博视频​​​,0,0,2,1
碑林检察,06月03日09:11,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！（检察日报）L央视国家记忆的微博视频  ,0,0,0,0
普安检察,06月03日09:10,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,17,6
泰安日报,06月03日09:10,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。@央视国家记忆L央视国家记忆的微博视频​,0,0,0,0
烟台市人民检察院,06月03日09:10,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,1,1
江汉检察,06月03日09:09,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆【cr.检察日报】L央视国家记忆的微博视频  ,0,0,8,6
滨江检察,06月03日09:09,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
