发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
憋管卧,01月30日22:42,来自vivo全新水滴屏手机, 投票【#吴亦凡青簪行#李舒白wyfnjj51kris鲵】，我投给了“#吴亦凡最佳创作歌手#”这个，你也快来表态吧~,0,0,0,0
不加番茄的炒冷饭,01月30日22:42,来自iPhone11ProMax, 看到这个想起上次吴亦凡背的充气娃娃，太迷惑了,0,0,0,0
羽毛无锡,01月30日22:42,来自小米5X拍人更美, #O网页链接#我正在#芒果守护榜#为吴亦凡投.票，吴亦凡已获得2873528票，排名第3名！V.X搜索小程.序“芒果守护榜”，一起为TA助力，冲击年度超强排面，赢取大屏、应援金、公益等海量应援资源！来咯来咯，今天一定要冲一下！​​​​,0,0,0,0
啾一口小胖脸,01月30日22:42,来自Android, #O网页链接# #O网页链接#我正在#芒果守护榜#为吴亦凡投票，吴亦凡已获得2873799票，排名第4名！VX搜索小程序“芒果守护榜”，一起为TA助力，冲击年度超强排面，赢取大屏、应援金、公益等海量应援资源！​,0,0,0,0
南风知我意lune,01月30日22:42,, //@吴亦凡图片视频:#吴亦凡top荣耀时刻#210118神仙饭拍,0,0,0,0
唔食辣唔得,01月30日22:42,来自小米8周年旗舰手机, 吴亦凡wyf,0,0,0,0
剪刀手垚垚,01月30日22:43,来自nova6SE好看拍出来看, #O网页链接# #天地#@Mr_凡先生#和你说晚安#每天都有新的感叹点，吴亦凡这个人完全就是来世间告诉大众什么才是真正的内外兼修的翩翩君子。晚安，君子凡[米奇比心]2天津·利德公寓​,0,0,0,1
垃圾文学生_KW,01月30日22:43,来自荣耀8X, 吴亦凡wyf,0,0,0,0
KrisWuMyanmar,01月30日22:43,来自三星android智能手机, #O网页链接# #O网页链接#我正在#2020年度最佳专辑#为吴亦凡投票，吴亦凡已获得4800140票，排名第4名！VX搜索小程序“最佳专辑”，进入小程序助力，助力爱豆冲击殿堂级唱片！​,0,0,0,0
清666晴,01月30日22:43,来自Android, //@BABYCHERRY_吴亦凡资源博:#O网页链接#单押x2！来吧展示！//@Mr_凡先生:两招哪里够要学就学透//@小个邓亚萍:@Mr_凡先生帅小伙儿又会赛车又会篮球，什么时候约场乒乓球，我教你两招？,0,0,0,0
花生小松许,01月30日22:43,来自Android, 【#央视镜头下的吴亦凡#wyfkrisnjj鲵51】，我投给了“2.@Mr_凡先生”这个选项，你也快来表态吧~,0,0,0,0
清666晴,01月30日22:43,来自Android, //@吴亦凡Kris全球后援会:#O网页链接#恭喜获得「跨界影响力」奖项🏆#吴亦凡获跨界影响力奖#,0,0,0,0
朵朵志,01月30日22:43,来自iPhone客户端, 我参与了@拉斯维加斯嘉丽发起的【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】“吴亦凡李舒白”，你也快来表态吧~,0,0,0,0
奥利奥拖拉机拉夫斯基,01月30日22:43,来自iPhone11, 【#央视镜头下的吴亦凡#wyfkrisnjj鲵51】，我投给了“2.@Mr_凡先生”,0,0,0,0
HelloActorWu-Vietnam,01月30日22:43,来自iPhone, #O网页链接#我正在#2020年度最佳专辑#为吴亦凡投票，吴亦凡已获得4800059票，排名第4名！VX搜索小程序“最佳专辑”，进入小程序助力，助力爱豆冲击殿堂级唱片！​,0,0,0,0
Spitsbergen,01月30日22:43,来自HUAWEIMate305G, #吴亦凡最佳作词# #吴亦凡最佳创作歌手#,0,0,0,0
清666晴,01月30日22:43,来自Android, //@BABYCHERRY_吴亦凡资源博:#O网页链接#再次恭喜小凡获得「跨界影响力」奖项！跨界不止，热爱不息#吴亦凡获跨界影响力奖#,0,0,0,0
开心鲸鱼,01月30日22:43,来自nova4自拍极点全面屏, 【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】，我投给了“吴亦凡李舒白”这个选项，你也快来表态吧~,0,0,0,0
小饭生活日记,01月30日22:43,来自今天也是赞美吴亦凡的一天超话, 今天也是赞美吴亦凡的一天​,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
爱吃香菜的ni,01月30日22:44,来自HUAWEIP30, 【#吴亦凡青簪行#李舒白wyfnjj51kris鲵】，我投给了“#吴亦凡最佳创作歌手#，你也快来表态吧~,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
慢慢懂_njzxwx,01月30日22:44,来自iPhone客户端, 【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】，我投给了“吴亦凡李舒白”这个，你也快来表态吧~,0,0,0,0
万分感谢200210,01月30日22:44,来自HUAWEIMate305G, 我参与了@Lollipop_吴亦凡安利博发起的投票【#央视镜头下的吴亦凡#wyfkrisnjj鲵51】，我投给了“1.@Mr_凡先生”这个选项，你也快来表态吧~,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
不是你的Juice,01月30日22:44,来自果汁成长记录超话, 果汁成长记录我正在为吴亦凡打榜，吴亦凡现在排行第4名。vx搜索小程序“明星驾到”，快来一起助力吧！用爱解锁更多福利，2021我们一起冲鸭！@明星驾到小程序​,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, [机智]//@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
赵宏義-,01月30日22:44,来自Android, 【#央视镜头下的吴亦凡#wyfkrisnjj鲵51】，我投给了“2.@Mr_凡先生”这个，你也快来表态吧~,0,0,0,0
沉默的大娱乐家,01月30日22:44,来自iPhone11Pro, 汪峰明天就要发新歌了，到底会发生什么大事呢？毛晓彤回应陈翔、江铠同？鹿晗关晓彤宣布领证？郑爽发（二）？李荣浩杨丞琳秀恩爱？吴亦凡黄子韬同框？昆凌再怀孕？谢娜产子？新冠病毒突然消失？杨超越虞书欣？好紧张呀​,0,2,1,7
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
赵宏義-,01月30日22:44,来自Android, 吴亦凡吴亦凡吴亦凡吴亦凡吴亦凡,0,0,0,0
落落nr,01月30日22:44,来自华为畅享10e, #O网页链接#我正在#2020年度最佳专辑#为吴亦凡投票，吴亦凡已获得4800372票，排名第4名！VX搜索小程序“最佳专辑”，进入小程序助力，助力爱豆冲击殿堂级唱片！​,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
小饭生活日记,01月30日22:44,来自今天也是赞美吴亦凡的一天超话, 今天也是赞美吴亦凡的一天​,0,0,0,0
赵宏義-,01月30日22:44,来自Android, 【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】，我投给了“吴亦凡李舒白”这个，你也快来表态吧~,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, [机智]//@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
清666晴,01月30日22:44,来自Android, 【#央视镜头下的吴亦凡#wyfkrisnjj鲵51】，我投给了“2.@Mr_凡先生”这个，你也快来表态吧~,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:44,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
yl有你1106520,01月30日22:44,来自小米6X拍人更美, #O网页链接#🕶#吴亦凡的日常贰叁事#❤️希望所有不好的东西都离宝宝远远的👌🏻,0,0,0,0
羽毛无锡,01月30日22:44,来自小米5X拍人更美, #O网页链接#寻艺签到✔️最佳专辑投票✔️冲冲冲！​​​​​,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
小饭生活日记,01月30日22:45,来自今天也是赞美吴亦凡的一天超话, 今天也是赞美吴亦凡的一天​,0,0,0,0
神色丨,01月30日22:45,来自Android, 【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】，我投给了“吴亦凡李舒白”这个选项，你也快来表态吧~,0,0,0,0
Scorpio_jojo,01月30日22:45,来自iPhone客户端, #O网页链接# #O网页链接#我正在#2020年度最佳专辑#为吴亦凡投票，吴亦凡已获得4800730票，排名第4名！VX搜索小程序“最佳专辑”，进入小程序助力，助力爱豆冲击殿堂级唱片！​,0,0,0,0
GALAXY789,01月30日22:45,来自vivoZ65G性能先锋, #O网页链接#我正在#2020年度最佳专辑#为吴亦凡投票，吴亦凡已获得4800703票，排名第4名！VX搜索小程序“最佳专辑”，进入小程序助力，助力爱豆冲击殿堂级唱片！2苏州​,0,0,0,0
万分感谢200210,01月30日22:45,来自HUAWEIMate305G, 我参与了@拉斯维加斯嘉丽发起的投票【#吴亦凡获跨界影响力奖#wyf@Mr_凡先生】，我投给了“吴亦凡李舒白”这个选项，你也快来表态吧~,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, [机智]//@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, //@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
白羊座8023,01月30日22:45,来自微博国际版, [机智]//@酸菜鱼米线1106:#吴亦凡获跨界影响力奖#//@饭饭甜昕R:#吴亦凡获跨界影响力奖#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#赛车手吴亦凡@Mr_凡先生如日中天的赛车事业全面开启，「跨界影响力」奖非你莫属🏆,0,0,0,0
